,epsilon,rewards,discounted_rewards,forecast,alt_forecast,average_forecast,alt_average_forecast,average_failure_point,horizon
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,1,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,1,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,1,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,0,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,1,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,2,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,3,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,4,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,5,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,6,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,6,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
57,0.425,100.42587261046629,39.36022654383188,7,"[0, 1, 1, 2, 3, 0, 1, 2]",1.412457033372329,1.4027777777777777,2.7633136094674557,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,2,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,3,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,4,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,2,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,3,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,2,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,3,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,4,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,5,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,6,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,6,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,7,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
58,0.425,73.05765301076701,25.18647986687984,1,"[0, 0, 0, 0, 0, 0, 0, 0]",1.373507389147651,1.3289473684210527,2.576,8
